original_address,clean_address,latitude,longitude
"8065 Lagoon Rd, Fort Myers Beach, FL 33931","8065 Lagoon Rd, Fort Myers Beach, FL 33931",26.4067118,-81.8918842
"372 Cypress Way W, Naples, FL 34110","372 Cypress Way West, Naples, FL 34110",26.284403528684,-81.782768691076
"1301 3rd Ave S # 7201, Naples, FL 34102","1301 3rd Ave South # 7201, Naples, FL 34102",26.144246292907,-81.794024623049
"6504 Costa Cir, Naples, FL 34113","6504 Costa Cir, Naples, FL 34113",26.102638904053,-81.712939460725
"2867 Coco Lakes Dr, Naples, FL 34105","2867 Coco Lakes Dr, Naples, FL 34105",26.19029416507,-81.773260379264
"2927 Cinnamon Bay Cir, Naples, FL 34119","2927 Cinnamon Bay Cir, Naples, FL 34119",26.301795016384,-81.714616272451
"4056 Nova Ln, Naples, FL 34119","4056 Nova Ln, Naples, FL 34119",26.305787744024,-81.719989868734
"295 Grande Way # 405, Naples, FL 34110","295 Grande Way # 405, Naples, FL 34110",26.2766279457,-81.819924969553
"9454 Piacere Way, Naples, FL 34113","9454 Piacere Way, Naples, FL 34113",26.089579439567,-81.742638484579
"12043 Datura Pl, Naples, FL 34120","12043 Datura Pl, Naples, FL 34120",,
"24581 Redfish St, Bonita Springs, FL 34134","24581 Redfish St, Bonita Springs, FL 34134",26.3807561,-81.8324535
"27041 Flamingo Dr, Bonita Springs, FL 34135","27041 Flamingo Dr, Bonita Springs, FL 34135",26.3441741,-81.792972
"3781 Catbrier Ct, Bonita Springs, FL 34134","3781 Catbrier Ct, Bonita Springs, FL 34134",26.3774222,-81.8171935
"1775 Waterfall Ct, Marco Island, FL 34145","1775 Waterfall Ct, Marco Island, FL 34145",25.9369916,-81.70011
"50 Copperfield Ct, Marco Island, FL 34145","50 Copperfield Ct, Marco Island, FL 34145",25.9383481,-81.7255637
"18090 Montelago Ct, Miromar Lakes, FL 33913","18090 Montelago Ct, Miromar Lakes, FL 33913",26.4755911,-81.7844533
"8339 Estero Blvd, Fort Myers Beach, FL 33931","8339 Estero Blvd, Fort Myers Beach, FL 33931",26.4047178,-81.8862875
"21631 Widgeon Ter, Fort Myers Beach, FL 33931","21631 Widgeon Ter, Fort Myers Beach, FL 33931",26.4266544,-81.9044168
"1555 Airway Dr, Naples, FL 34104","1555 Airway Dr, Naples, FL 34104",26.1531384,-81.7839995
"9574 Everglades Dr, Naples, FL 34120","9574 Everglades Dr, Naples, FL 34120",,
"11238 Daphne Ct, Naples, FL 34120","11238 Daphne Ct, Naples, FL 34120",,
"5630 Williams Dr, Fort Myers Beach, FL 33931","5630 Williams Dr, Fort Myers Beach, FL 33931",26.434115,-81.9119954
"8047 Lagoon Rd, Fort Myers Beach, FL 33931","8047 Lagoon Rd, Fort Myers Beach, FL 33931",26.4066028,-81.8922657
"9617 Moonflower Ln, Naples, FL 34114","9617 Moonflower Ln, Naples, FL 34114",,
"10919 Parnu St, Naples, FL 34109","10919 Parnu St, Naples, FL 34109",26.270419245276,-81.778635868352
"1070 S Collier Blvd # 507, Marco Island, FL 34145","1070 South Collier Blvd # 507, Marco Island, FL 34145",25.910162437623,-81.721065819197
"1301 3rd Ave S # 7302, Naples, FL 34102","1301 3rd Ave South # 7302, Naples, FL 34102",26.144246292907,-81.794024623049
"14327 Laguna Springs Ln, Naples, FL 34114","14327 Laguna Springs Ln, Naples, FL 34114",,
"9738 Nickel Ridge Cir, Naples, FL 34120","9738 Nickel Ridge Cir, Naples, FL 34120",26.285776797726,-81.687775365844
"675 Randy Ln, Fort Myers Beach, FL 33931","675 Randy Ln, Fort Myers Beach, FL 33931",26.4364251,-81.9144628
"3771 Bayshore Dr, Naples, FL 34112","3771 Bayshore Dr, Naples, FL 34112",26.1169287,-81.7703306
"3771 Bayshore Dr, Naples, FL 34112","3771 Bayshore Dr, Naples, FL 34112",26.1169287,-81.7703306
"9239 Plover Dr, Naples, FL 34120","9239 Plover Dr, Naples, FL 34120",26.247957278434,-81.656209944126
"9251 Plover Dr, Naples, FL 34120","9251 Plover Dr, Naples, FL 34120",26.248307765757,-81.656280990759
"8778 Calypso Ct, Naples, FL 34112","8778 Calypso Ct, Naples, FL 34112",,
"2432 Florida Ave, Naples, FL 34112","2432 Florida Ave, Naples, FL 34112",26.1103799,-81.7750376
"2448 Florida Ave, Naples, FL 34112","2448 Florida Ave, Naples, FL 34112",26.1103821,-81.7749293
"9700 Moonflower Ln, Naples, FL 34114","9700 Moonflower Ln, Naples, FL 34114",,
"9512 Greyhawk Trl, Naples, FL 34120","9512 Greyhawk Trl, Naples, FL 34120",26.254960501501,-81.651837837269
"1301 3rd Ave S # 7206, Naples, FL 34102","1301 3rd Ave South # 7206, Naples, FL 34102",26.144246292907,-81.794024623049
"1320 3rd Ave S # 6501, Naples, FL 34102","1320 3rd Ave South # 6501, Naples, FL 34102",,
"5588 Wendy Ln, Naples, FL 34112","5588 Wendy Ln, Naples, FL 34112",26.124028554526,-81.732324589657
"27 Grey Wing Pt, Naples, FL 34113","27 Grey Wing Pt, Naples, FL 34113",26.059247208866,-81.707242716273
"1111 Central Ave # 507, Naples, FL 34102","1111 Central Ave # 507, Naples, FL 34102",26.147730442558,-81.7928888219
"730 Pan Am Ave, Naples, FL 34110","730 Pan Am Ave, Naples, FL 34110",26.290441365168,-81.808814006333
"9784 Nickel Ridge Cir, Naples, FL 34120","9784 Nickel Ridge Cir, Naples, FL 34120",26.284661984314,-81.687762046752
"865 Wyndemere Way, Naples, FL 34105","865 Wyndemere Way, Naples, FL 34105",26.19309663664,-81.739905837388
"24442 Stillwell Pkwy, Bonita Springs, FL 34135","24442 Stillwell Pkwy, Bonita Springs, FL 34135",26.3838873,-81.7879546
"119 Tahiti St, Naples, FL 34113","119 Tahiti St, Naples, FL 34113",25.979912066003,-81.729853727359
"9380 Terresina Dr, Naples, FL 34119","9380 Terresina Dr, Naples, FL 34119",26.294077197704,-81.693466483443
"9482 Montelanico Loop, Naples, FL 34119","9482 Montelanico Loop, Naples, FL 34119",,
"16281 Verilyn Cir, Naples, FL 34110","16281 Verilyn Cir, Naples, FL 34110",,
"9110 Trivoli Ter, Naples, FL 34119","9110 Trivoli Ter, Naples, FL 34119",26.289879275193,-81.692126182134
"9402 Terresina Dr, Naples, FL 34119","9402 Terresina Dr, Naples, FL 34119",26.293583836866,-81.692781254811
"15445 Turin Dr, Naples, FL 34114","15445 Turin Dr, Naples, FL 34114",,
"3550 11th Ave Sw, Naples, FL 34117","3550 11th Ave Sw, Naples, FL 34117",26.208762268239,-81.678992017617
"9324 Surfbird Ct, Naples, FL 34120","9324 Surfbird Ct, Naples, FL 34120",26.249374932689,-81.653443622118
"700 La Peninsula Blvd # 404, Naples, FL 34113","700 La Peninsula Blvd # 404, Naples, FL 34113",25.976004551173,-81.737904480759
"4264 Kensington High St, Naples, FL 34105","4264 Kensington High St, Naples, FL 34105",26.202778898028,-81.753066851705
"8894 Shenendoah Cir, Naples, FL 34113","8894 Shenendoah Cir, Naples, FL 34113",26.08135708909,-81.710965345525
"7610 Palmer Ct, Naples, FL 34113","7610 Palmer Ct, Naples, FL 34113",26.094007944979,-81.691358317382
"7749 Classics Dr, Naples, FL 34113","7749 Classics Dr, Naples, FL 34113",26.097916221572,-81.69584015789
"6940 Bottlebrush Ln, Naples, FL 34109","6940 Bottlebrush Ln, Naples, FL 34109",26.216982200811,-81.748331967255
"5020 Castlerock Way, Naples, FL 34112","5020 Castlerock Way, Naples, FL 34112",26.119789,-81.6977024
"1696 Sandpiper St, Naples, FL 34102","1696 Sandpiper St, Naples, FL 34102",26.1278948,-81.7826902
"18355 Fairmont Dr, Naples, FL 34114","18355 Fairmont Dr, Naples, FL 34114",26.00637644473,-81.633377705456
"12452 Wisteria Dr, Naples, FL 34120","12452 Wisteria Dr, Naples, FL 34120",26.2972478291,-81.627993856873
"27787 Forester Dr, Bonita Springs, FL 34134","27787 Forester Dr, Bonita Springs, FL 34134",26.3330782,-81.8445522
"4742 Spring Creek Dr, Bonita Springs, FL 34134","4742 Spring Creek Dr, Bonita Springs, FL 34134",26.383332651496,-81.833214669986
"211 6th St, Bonita Springs, FL 34134","211 6th St, Bonita Springs, FL 34134",26.3251532,-81.820247
"24871 Goldcrest Dr, Bonita Springs, FL 34134","24871 Goldcrest Dr, Bonita Springs, FL 34134",26.3793716,-81.8266456
"24221 Addison Place Ct, Bonita Springs, FL 34134","24221 Addison Place Ct, Bonita Springs, FL 34134",26.3888945,-81.8272421
"20451 Wildcat Run Dr, Estero, FL 33928","20451 Wildcat Run Dr, Estero, FL 33928",26.436158242315,-81.744701131575
"21523 Indian Bayou Dr, Fort Myers Beach, FL 33931","21523 Indian Bayou Dr, Fort Myers Beach, FL 33931",26.4298279,-81.9080684
"804 Ashburton Dr, Naples, FL 34110","804 Ashburton Dr, Naples, FL 34110",26.316016132248,-81.808507914141
"9486 Montelanico Loop, Naples, FL 34119","9486 Montelanico Loop, Naples, FL 34119",,
"9395 Nicolo Ct, Naples, FL 34114","9395 Nicolo Ct, Naples, FL 34114",26.036751083863,-81.681284300581
"4350 1st Ave Nw, Naples, FL 34119","4350 1st Ave Nw, Naples, FL 34119",26.230575096051,-81.695600776375
"8007 Tiger Lily Dr, Naples, FL 34113","8007 Tiger Lily Dr, Naples, FL 34113",26.083146061453,-81.691592607104
"7095 Sandalwood Ln, Naples, FL 34109","7095 Sandalwood Ln, Naples, FL 34109",26.224317267014,-81.751462100336
"5259 Myrtle Ln, Naples, FL 34113","5259 Myrtle Ln, Naples, FL 34113",26.082187564988,-81.732472582159
"828 100th Ave N, Naples, FL 34108","828 100th Ave North, Naples, FL 34108",26.2623771,-81.8040787
"583 91st Ave N, Naples, FL 34108","583 91st Ave North, Naples, FL 34108",26.254348523815,-81.813803153328
"4478 Caldera Cir, Naples, FL 34119","4478 Caldera Cir, Naples, FL 34119",26.311481711243,-81.717778275907
"295 Grande Way # 05, Naples, FL 34110","295 Grande Way # 05, Naples, FL 34110",26.2766279457,-81.819924969553
"285 Grande Way # 5, Naples, FL 34110","285 Grande Way # 5, Naples, FL 34110",26.276669620914,-81.819845063177
"295 Grande Way # 306, Naples, FL 34110","295 Grande Way # 306, Naples, FL 34110",26.2766279457,-81.819924969553
"9315 Marble Stone Dr, Naples, FL 34120","9315 Marble Stone Dr, Naples, FL 34120",26.286759521558,-81.684337434677
"9774 Nickel Ridge Cir, Naples, FL 34120","9774 Nickel Ridge Cir, Naples, FL 34120",26.284936246152,-81.687711847035
"9510 Piacere Way, Naples, FL 34113","9510 Piacere Way, Naples, FL 34113",26.090698683013,-81.74260699492
"12742 Dundee Ln, Naples, FL 34120","12742 Dundee Ln, Naples, FL 34120",26.303740228723,-81.638645281114
"6908 Lone Oak Blvd, Naples, FL 34109","6908 Lone Oak Blvd, Naples, FL 34109",26.231623626178,-81.765880815899
"14373 Cove Ct, Estero, FL 33928","14373 Cove Ct, Estero, FL 33928",26.444813300121,-81.713927587532
"20101 Chapel Trace, Estero, FL 33928","20101 Chapel Trace, Estero, FL 33928",26.4276336,-81.8343173
"00 Dogwood Way, Naples, FL 34120","00 Dogwood Way, Naples, FL 34120",,
"653 23rd St Sw, Naples, FL 34117","653 23rd St Sw, Naples, FL 34117",26.219573954354,-81.652994618851
"739 23rd St Sw, Naples, FL 34117","739 23rd St Sw, Naples, FL 34117",26.218423719131,-81.652979565426
"2087 Desoto Blvd N, Naples, FL 34120","2087 Desoto Blvd North, Naples, FL 34120",26.270499296603,-81.515574762273
"10771 6th St N, Naples, FL 34108","10771 6th St North, Naples, FL 34108",26.2693401,-81.8136393
"4398 Caldera Cir, Naples, FL 34119","4398 Caldera Cir, Naples, FL 34119",26.311328754654,-81.715138724003
"3343 5th Ave Sw, Naples, FL 34117","3343 5th Ave Sw, Naples, FL 34117",26.219936897948,-81.674026702752
"9516 Montelanico Loop, Naples, FL 34119","9516 Montelanico Loop, Naples, FL 34119",,
"1641 Northgate Dr, Naples, FL 34105","1641 Northgate Dr, Naples, FL 34105",26.210581534162,-81.788457843482
"8920 Lely Island Cir, Naples, FL 34113","8920 Lely Island Cir, Naples, FL 34113",26.08037579598,-81.698324399581
"4500 Seagrove Landing Way, Estero, FL 34134","4500 Seagrove Landing Way, Estero, FL 34134",,
"14726 Reserve Ln, Naples, FL 34109","14726 Reserve Ln, Naples, FL 34109",26.257030818076,-81.751437657239
"9313 Vercelli Ct, Naples, FL 34113","9313 Vercelli Ct, Naples, FL 34113",26.088386665128,-81.739196978512
"9493 Night Heron Ln, Naples, FL 34120","9493 Night Heron Ln, Naples, FL 34120",26.256094809295,-81.654949312696
"1011 Tivoli Dr, Naples, FL 34104","1011 Tivoli Dr, Naples, FL 34104",26.167628676397,-81.746071370737
"1600 Mandarin Rd, Naples, FL 34102","1600 Mandarin Rd, Naples, FL 34102",26.166182,-81.799679
"866 12th St Ne, Naples, FL 34120","866 12th St Ne, Naples, FL 34120",26.245444849725,-81.582526650066
"9445 Sanderling Ct, Naples, FL 34120","9445 Sanderling Ct, Naples, FL 34120",26.254749161924,-81.656354298296
"50 Seagate Dr # 201b, Naples, FL 34103","50 Seagate Dr # 201b, Naples, FL 34103",26.208586207154,-81.816022515028
"3076 Strada Bella Ct, Naples, FL 34119","3076 Strada Bella Ct, Naples, FL 34119",26.287618328545,-81.718486495266
"2944 Mona Lisa Blvd, Naples, FL 34119","2944 Mona Lisa Blvd, Naples, FL 34119",26.283375100841,-81.718475481274
"24991 Goldcrest Dr, Bonita Springs, FL 34134","24991 Goldcrest Dr, Bonita Springs, FL 34134",26.3760924,-81.8257292
"19699 Panther Island Blvd, Estero, FL 33928","19699 Panther Island Blvd, Estero, FL 33928",,
"2341 Mayfield Ct # 8, Naples, FL 34105","2341 Mayfield Ct # 8, Naples, FL 34105",26.199075459601,-81.773780062855
"1320 3rd Ave S # 6301, Naples, FL 34102","1320 3rd Ave South # 6301, Naples, FL 34102",,
"1347 23rd St Sw, Naples, FL 34117","1347 23rd St Sw, Naples, FL 34117",26.205429569211,-81.652777898402
"9151 Snowy Owl Way, Naples, FL 34120","9151 Snowy Owl Way, Naples, FL 34120",26.251866397639,-81.656400590718
"9266 Quarry Dr, Naples, FL 34120","9266 Quarry Dr, Naples, FL 34120",26.294200709516,-81.677418242567
"7112 Sugar Magnolia Cir, Naples, FL 34109","7112 Sugar Magnolia Cir, Naples, FL 34109",26.232901611587,-81.785437050432
"326 Burning Tree Dr, Naples, FL 34105","326 Burning Tree Dr, Naples, FL 34105",26.2095102,-81.786444
"3643 North Rd, Naples, FL 34104","3643 North Rd, Naples, FL 34104",26.146126,-81.762299
"7126 Mill Run Cir, Naples, FL 34109","7126 Mill Run Cir, Naples, FL 34109",26.229022405538,-81.777331501154
"1125 Central Ave # 461, Naples, FL 34102","1125 Central Ave # 461, Naples, FL 34102",26.147740828985,-81.792733025448
"8416 Rosa Ct, Naples, FL 34114","8416 Rosa Ct, Naples, FL 34114",,
"2059 Swainsons Run, Naples, FL 34105","2059 Swainsons Run, Naples, FL 34105",26.19428559574,-81.770534397539
"10055 Biscayne Bay Ln, Naples, FL 34120","10055 Biscayne Bay Ln, Naples, FL 34120",26.279166698149,-81.66316230637
"1340 Logan Blvd S, Naples, FL 34116","1340 Logan Blvd South, Naples, FL 34116",26.203960875313,-81.717715477114
"8128 Las Palmas Way, Naples, FL 34109","8128 Las Palmas Way, Naples, FL 34109",26.242664394308,-81.781745514326
"6181 Hidden Oaks Ln, Naples, FL 34119","6181 Hidden Oaks Ln, Naples, FL 34119",26.268127036769,-81.732592385602
"1150 Clam Ct # 4, Naples, FL 34102","1150 Clam Ct # 4, Naples, FL 34102",26.133977623011,-81.785737964428
"445 Dockside Dr # B903, Naples, FL 34110","445 Dockside Dr # B903, Naples, FL 34110",26.29249220658,-81.820249447255
"13200 Pond Apple Dr W, Naples, FL 34119","13200 Pond Apple Dr West, Naples, FL 34119",26.295604307323,-81.737519446117
"9295 Veneto Pl # 15, Naples, FL 34113","9295 Veneto Pl # 15, Naples, FL 34113",26.091577665849,-81.739576786003
"12186 Wicklow Ln, Naples, FL 34120","12186 Wicklow Ln, Naples, FL 34120",26.299352688729,-81.638241634647
"12092 Eucalyptus Way, Naples, FL 34120","12092 Eucalyptus Way, Naples, FL 34120",,
"3632 3rd Ave Sw, Naples, FL 34117","3632 3rd Ave Sw, Naples, FL 34117",26.223392269928,-81.679852976926
"164 Edgemere Way S, Naples, FL 34105","164 Edgemere Way South, Naples, FL 34105",26.183174606102,-81.74474910455
"117 Barefoot Cir # 18, Bonita Springs, FL 34134","117 Barefoot Cir # 18, Bonita Springs, FL 34134",26.329766342167,-81.843633736209
"216 5th St, Bonita Springs, FL 34134","216 5th St, Bonita Springs, FL 34134",26.325943765742,-81.827328892796
"28505 Chianti Ter, Bonita Springs, FL 34135","28505 Chianti Ter, Bonita Springs, FL 34135",26.3231017,-81.7185593
"742 Hideaway Cir W, Marco Island, FL 34145","742 Hideaway Cir West, Marco Island, FL 34145",25.9570461,-81.7460231
"73 Gulfport Ct, Marco Island, FL 34145","73 Gulfport Ct, Marco Island, FL 34145",25.9374025,-81.7020311
"26 Palmview Blvd, Fort Myers Beach, FL 33931","26 Palmview Blvd, Fort Myers Beach, FL 33931",26.4218866,-81.8985361
"945 San Carlos Dr, Fort Myers Beach, FL 33931","945 San Carlos Dr, Fort Myers Beach, FL 33931",26.463376489304,-81.954223322057
"21401 Widgeon Ter, Fort Myers Beach, FL 33931","21401 Widgeon Ter, Fort Myers Beach, FL 33931",26.4295778,-81.9033864
"418 Panay Ave, Naples, FL 34113","418 Panay Ave, Naples, FL 34113",25.987181160626,-81.720571933532
"425 Dockside Dr # 903, Naples, FL 34110","425 Dockside Dr # 903, Naples, FL 34110",26.292428447944,-81.819431215244
"3001 Cinnamon Bay Cir, Naples, FL 34119","3001 Cinnamon Bay Cir, Naples, FL 34119",26.299074571282,-81.715214584024
"19760 Panther Island Blvd, Estero, FL 33928","19760 Panther Island Blvd, Estero, FL 33928",,
"20591 Corkscrew Shores Blvd, Estero, FL 33928","20591 Corkscrew Shores Blvd, Estero, FL 33928",26.441229583374,-81.718611203603
"15537 Rio Ponace Ct, Naples, FL 34114","15537 Rio Ponace Ct, Naples, FL 34114",,
"3736 Rachel Ln, Naples, FL 34103","3736 Rachel Ln, Naples, FL 34103",26.1915749,-81.8014794
"9380 Terresina Dr, Naples, FL 34119","9380 Terresina Dr, Naples, FL 34119",26.294077197704,-81.693466483443
"8981 Bahama Swallow Way, Naples, FL 34120","8981 Bahama Swallow Way, Naples, FL 34120",26.251040863954,-81.659616650682
"135 Delmar Ave, Fort Myers Beach, FL 33931","135 Delmar Ave, Fort Myers Beach, FL 33931",26.4509941,-81.945595
"24370 Woodsage Dr, Bonita Springs, FL 34134","24370 Woodsage Dr, Bonita Springs, FL 34134",26.3880821,-81.8158184
"9459 Campanile Cir, Naples, FL 34114","9459 Campanile Cir, Naples, FL 34114",26.032765747808,-81.681316205397
"2137 Imperial Cir, Naples, FL 34110","2137 Imperial Cir, Naples, FL 34110",26.290451801356,-81.769593725025
"12077 Mimosa St, Naples, FL 34120","12077 Mimosa St, Naples, FL 34120",,
"108 Pago Pago Dr W, Naples, FL 34113","108 Pago Pago Dr West, Naples, FL 34113",25.983592072398,-81.728351622029
"1111 Central Ave # 514, Naples, FL 34102","1111 Central Ave # 514, Naples, FL 34102",26.147730442558,-81.7928888219
"19569 Panther Island Blvd, Estero, FL 33928","19569 Panther Island Blvd, Estero, FL 33928",,
"9720 Moonflower Ln, Naples, FL 34114","9720 Moonflower Ln, Naples, FL 34114",,
"9612 Moonflower Ln, Naples, FL 34114","9612 Moonflower Ln, Naples, FL 34114",,
"803 Ashburton Dr, Naples, FL 34110","803 Ashburton Dr, Naples, FL 34110",26.315641136864,-81.807209392782
"9551 Curlew Dr, Naples, FL 34120","9551 Curlew Dr, Naples, FL 34120",,
"5072 Kensington High St, Naples, FL 34105","5072 Kensington High St, Naples, FL 34105",26.203622540159,-81.761137402836
"15727 Villoresi Way, Naples, FL 34110","15727 Villoresi Way, Naples, FL 34110",26.306821138026,-81.765872864736
"4455 Caldera Cir, Naples, FL 34119","4455 Caldera Cir, Naples, FL 34119",26.312308921778,-81.717126728486
"940 Sand Dune Dr, Marco Island, FL 34145","940 Sand Dune Dr, Marco Island, FL 34145",25.9622687,-81.7442443
"579 Eagle Creek Dr, Naples, FL 34113","579 Eagle Creek Dr, Naples, FL 34113",26.055094558705,-81.707662581301
"9466 Montelanico Loop, Naples, FL 34119","9466 Montelanico Loop, Naples, FL 34119",,
"6399 Warwick Ave, Naples, FL 34113","6399 Warwick Ave, Naples, FL 34113",26.097676489759,-81.755416512249
"5743 Cope Ln, Naples, FL 34112","5743 Cope Ln, Naples, FL 34112",26.129439961677,-81.727836979535
"8888 Savona Ct, Naples, FL 34119","8888 Savona Ct, Naples, FL 34119",26.285568412353,-81.697997792076
"9327 Esplanade Blvd, Naples, FL 34119","9327 Esplanade Blvd, Naples, FL 34119",26.293702400089,-81.696852194897
"921 24th Ave Ne, Naples, FL 34120","921 24th Ave Ne, Naples, FL 34120",26.273820333743,-81.59060172023
"2343 Oil Well Rd, Naples, FL 34120","2343 Oil Well Rd, Naples, FL 34120",26.2933225,-81.5492785
"9381 Surfbird Ct, Naples, FL 34120","9381 Surfbird Ct, Naples, FL 34120",26.250135709416,-81.650777106686
